,Unnamed: 0.1,Unnamed: 0,vid,video_path,en_srt,zh_srt,age,gender,interests,level,备注,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,zhihu_url,ar_srt
91,91.0,95.0,96,Video_Finished\96\96_CE.mp4,Video_Finished\96\96_English.srt,Video_Finished\96\96_Chinese.srt,adult,"male, female","Education, Entertainment, Science",B2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835093112957050882,Video_Finished\96\96_Arbic.srt
92,92.0,96.0,97,Video_Finished\97\97_CE.mp4,Video_Finished\97\97_English.srt,Video_Finished\97\97_Chinese.srt,"k12, adult","male, female","Comedy, Humor, Thriller, Entertainment",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835093190572634113,Video_Finished\97\97_Arbic.srt
93,93.0,97.0,98,Video_Finished\98\98_CE.mp4,Video_Finished\98\98_English.srt,Video_Finished\98\98_Chinese.srt,adult,"male, female","Education, Entertainment, Science",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835093240359051264,Video_Finished\98\98_Arbic.srt
94,94.0,98.0,99,Video_Finished\99\99_CE.mp4,Video_Finished\99\99_English.srt,Video_Finished\99\99_Chinese.srt,adult,"male, female","DIY & Crafts, Home & Garden",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835093307820232704,Video_Finished\99\99_Arbic.srt
95,95.0,99.0,100,Video_Finished\100\100_CE.mp4,Video_Finished\100\100_English.srt,Video_Finished\100\100_Chinese.srt,"k12, adult","male, female","Sports, Thriller, Entertainment",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835093360404201473,Video_Finished\100\100_Arbic.srt
96,96.0,100.0,101,Video_Finished\101\101_CE.mp4,Video_Finished\101\101_English.srt,Video_Finished\101\101_Chinese.srt,"k12, adult","male, female","Art, Entertainment",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835093404096286722,Video_Finished\101\101_Arbic.srt
97,97.0,101.0,102,Video_Finished\102\102_CE.mp4,Video_Finished\102\102_English.srt,Video_Finished\102\102_Chinese.srt,adult,"male, female","Entertainment, Science",C1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835093658954780672,Video_Finished\102\102_Arbic.srt
98,98.0,102.0,103,Video_Finished\103\103_CE.mp4,Video_Finished\103\103_English.srt,Video_Finished\103\103_Chinese.srt,"k12, adult","male, female","Education, Entertainment, Science",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835094466236657664,Video_Finished\103\103_Arbic.srt
99,99.0,103.0,104,Video_Finished\104\104_CE.mp4,Video_Finished\104\104_English.srt,Video_Finished\104\104_Chinese.srt,"prek, k12, adult","male, female",Comedy,A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835094595215712258,Video_Finished\104\104_Arbic.srt
100,100.0,104.0,105,Video_Finished\105\105_CE.mp4,Video_Finished\105\105_English.srt,Video_Finished\105\105_Chinese.srt,"k12, adult","male, female","Pets, Home & Garden, Love & Relationships, Entertainment",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835094634184970240,Video_Finished\105\105_Arbic.srt
101,101.0,105.0,106,Video_Finished\106\106_CE.mp4,Video_Finished\106\106_English.srt,Video_Finished\106\106_Chinese.srt,"prek, k12, adult","male, female","Dance, Thriller, Entertainment",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835406774645174272,Video_Finished\106\106_Arbic.srt
102,102.0,106.0,107,Video_Finished\107\107_CE.mp4,Video_Finished\107\107_English.srt,Video_Finished\107\107_Chinese.srt,"k12, adult","male, female",Education,B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835406834682425344,Video_Finished\107\107_Arbic.srt
103,103.0,107.0,108,Video_Finished\108\108_CE.mp4,Video_Finished\108\108_English.srt,Video_Finished\108\108_Chinese.srt,"k12, adult","male, female",Pets,B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835407088051953664,Video_Finished\108\108_Arbic.srt
104,104.0,108.0,109,Video_Finished\109\109_CE.mp4,Video_Finished\109\109_English.srt,Video_Finished\109\109_Chinese.srt,adult,"male, female","Thriller, Entertainment, Love & Relationships",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835407133044269056,Video_Finished\109\109_Arbic.srt
105,105.0,109.0,110,Video_Finished\110\110_CE.mp4,Video_Finished\110\110_English.srt,Video_Finished\110\110_Chinese.srt,"k12, adult","male, female","Home & Garden, DIY & Crafts, Lifestyle",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835407180272119808,Video_Finished\110\110_Arbic.srt
106,106.0,110.0,111,Video_Finished\111\111_CE.mp4,Video_Finished\111\111_English.srt,Video_Finished\111\111_Chinese.srt,adult,"male, female","Humor, Love & Relationships",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834920605004214272,Video_Finished\111\111_Arbic.srt
107,107.0,111.0,112,Video_Finished\112\112_CE.mp4,Video_Finished\112\112_English.srt,Video_Finished\112\112_Chinese.srt,adult,"male, female","Humor, Love & Relationships, Home & Garden",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834922088919613443,Video_Finished\112\112_Arbic.srt
108,108.0,112.0,113,Video_Finished\113\113_CE.mp4,Video_Finished\113\113_English.srt,Video_Finished\113\113_Chinese.srt,adult,"male, female","Sports, Thriller",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834922151062405120,Video_Finished\113\113_Arbic.srt
109,109.0,113.0,114,Video_Finished\114\114_CE.mp4,Video_Finished\114\114_English.srt,Video_Finished\114\114_Chinese.srt,"prek, k12, adult","male, female",Pets,A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834923221255852034,Video_Finished\114\114_Arbic.srt
110,110.0,114.0,115,Video_Finished\115\115_CE.mp4,Video_Finished\115\115_English.srt,Video_Finished\115\115_Chinese.srt,"prek, k12, adult","male, female","Comedy, Pets",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834923292038930433,Video_Finished\115\115_Arbic.srt
